id_place,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,stars,reviews,district,lat,long
ChIJQ6Koe9y3BZERjN9wUWxS25M,https://www.google.com/maps/place/?q=place_id:ChIJQ6Koe9y3BZERjN9wUWxS25M,Cevicheria - JOSELITO BARTOLO,Restaurante,"Av. Almte. Miguel Grau 941, Barranco 15063",(01) 4146329,+51 1 4146329,,,4.4,363.0,Barranco,-12.142372499999999,-77.02220249999999
ChIJNxEIwyG3BZER2m1lZGebUq8,https://www.google.com/maps/place/?q=place_id:ChIJNxEIwyG3BZER2m1lZGebUq8,Demo,Panadería,"Jirón Domeyer 282, Barranco 15063",970 899 418,+51 970 899 418,www.demo-lima.com,https://www.demo-lima.com/,4.5,250.0,Barranco,-12.147868299999999,-77.0227386
ChIJpXWBvZ-3BZERYhJlQrV3G4A,https://www.google.com/maps/place/?q=place_id:ChIJpXWBvZ-3BZERYhJlQrV3G4A,La Cuarentena,Pub restaurante,"Av Lima 908, Barranco 15063",937 228 878,+51 937 228 878,www.instagram.com,http://www.instagram.com/lacuarentena.pe,4.7,40.0,Barranco,-12.1435786,-77.0152198
ChIJfzTGQLi3BZER4KdQiMb8HCY,https://www.google.com/maps/place/?q=place_id:ChIJfzTGQLi3BZER4KdQiMb8HCY,Maria Zúñiga Comida Criolla - Casa Zúñiga,Restaurante familiar,"Pje. Viñita 51, Barranco 15063",981 053 832,+51 981 053 832,,,4.5,11.0,Barranco,-12.137690899999999,-77.0200885
ChIJzXRkNVe3BZER90wjiZgKsKs,https://www.google.com/maps/place/?q=place_id:ChIJzXRkNVe3BZER90wjiZgKsKs,La Cantinería - Barranco,Restaurante,"Ayacucho 269, Barranco 15063",982 228 828,+51 982 228 828,,,4.3,3.0,Barranco,-12.1496094,-77.0224209
ChIJrVpYEPK3BZERkgmRrLHWZTc,https://www.google.com/maps/place/?q=place_id:ChIJrVpYEPK3BZERkgmRrLHWZTc,Gran Chifa Chung Yion,Restaurante cantonés,"Jiron Unión 126, Barranco 15063",(01) 4770550,+51 1 4770550,chifachungyionunionbarranco.com,https://chifachungyionunionbarranco.com/,4.3,7442.0,Barranco,-12.1473055,-77.0209857
ChIJD-WhWhC3BZER2rrgWy8mfiw,https://www.google.com/maps/place/?q=place_id:ChIJD-WhWhC3BZER2rrgWy8mfiw,Shimaya Barranco,Restaurante japonés,"Av. Almte. Miguel Grau 393, Barranco 15063",920 739 366,+51 920 739 366,www.shimaya.pe,http://www.shimaya.pe/,4.1,445.0,Barranco,-12.147943,-77.0214098
ChIJWUBkAPC3BZERHKz4U3hdONY,https://www.google.com/maps/place/?q=place_id:ChIJWUBkAPC3BZERHKz4U3hdONY,Monstruos,Bocatería,"Av. Nicolás de Piérola 113, Barranco 15063",,,linktr.ee,http://linktr.ee/monstruosperu,4.5,4789.0,Barranco,-12.1410913,-77.0217546
ChIJGxCIlPC3BZERW1NDnZSK9o4,https://www.google.com/maps/place/?q=place_id:ChIJGxCIlPC3BZERW1NDnZSK9o4,Meals Street Food - Barranco,Hamburguesería,"Av. Francisco Bolognesi 939, Lima 15063",954 714 495,+51 954 714 495,,,4.2,212.0,Barranco,-12.1423434,-77.0180977
ChIJLy4yXfC3BZERDGbPIube-pA,https://www.google.com/maps/place/?q=place_id:ChIJLy4yXfC3BZERDGbPIube-pA,Red Cervecera,Cervecería artesanal,"Av. Francisco Bolognesi 721, Barranco 15063",946 221 482,+51 946 221 482,www.redcervecera.com,http://www.redcervecera.com/,4.6,684.0,Barranco,-12.1442754,-77.01890159999999
ChIJdXWFweS3BZER0GmlY6Ut0Ik,https://www.google.com/maps/place/?q=place_id:ChIJdXWFweS3BZER0GmlY6Ut0Ik,La Chingana,Restaurante,"Av. Nicolás de Piérola 194, Barranco 15063",966 344 070,+51 966 344 070,www.instagram.com,https://www.instagram.com/lachinganalima/,4.7,35.0,Barranco,-12.1415241,-77.02068229999999
ChIJ-zCrVeW3BZERIvhapE1n_fY,https://www.google.com/maps/place/?q=place_id:ChIJ-zCrVeW3BZERIvhapE1n_fY,Pizzería Tio Dan,Pizzería,"Av. Almte. Miguel Grau 1014, Barranco 15063",980 681 989,+51 980 681 989,www.pizzeriatiodan.com,http://www.pizzeriatiodan.com/,4.2,382.0,Barranco,-12.1407247,-77.02204739999999
ChIJG7eKgM-3BZERkTn9bgEV8mY,https://www.google.com/maps/place/?q=place_id:ChIJG7eKgM-3BZERkTn9bgEV8mY,El Rincón de Bigote,Marisquería,"Auxiliar Av. Pedro de Osma 310, Barranco 15063",914 740 373,+51 914 740 373,,,4.5,38.0,Barranco,-12.152263399999999,-77.0227374
ChIJm2O61fa3BZEROzaAj8tI4lU,https://www.google.com/maps/place/?q=place_id:ChIJm2O61fa3BZEROzaAj8tI4lU,Pollería Eillys Chicken grill,Pollería,"Pl. Butters 296, Barranco 15063",(01) 2561579,+51 1 2561579,www.facebook.com,https://www.facebook.com/eillysrestaurante/,4.5,540.0,Barranco,-12.1437346,-77.0159389
ChIJW5BLkAPIBZERvuP9zPeVBto,https://www.google.com/maps/place/?q=place_id:ChIJW5BLkAPIBZERvuP9zPeVBto,Chifa Peach Garden,Restaurante chino,"Av. República de Panamá 6588, Lima 15047",(01) 4452516,+51 1 4452516,,,4.2,583.0,Barranco,-12.1320236,-77.0181163
ChIJwTlyzELIBZER6NGUYArQaTg,https://www.google.com/maps/place/?q=place_id:ChIJwTlyzELIBZER6NGUYArQaTg,La Latteria,Restaurante,"Av. el Sol Oeste 173, Barranco 15047",908 849 233,+51 908 849 233,lalatteria.restaurant.pe,https://lalatteria.restaurant.pe/carta-digital/#/inicio,4.5,646.0,Barranco,-12.139669699999999,-77.02321920000001
ChIJr1L1USC3BZEREp0Z1sp3AeU,https://www.google.com/maps/place/?q=place_id:ChIJr1L1USC3BZEREp0Z1sp3AeU,Kjolle,Restaurante,"Av. Pedro de Osma 301, Barranco 15063",(01) 2428575,+51 1 2428575,www.kjolle.com,http://www.kjolle.com/,4.7,1141.0,Barranco,-12.152689899999999,-77.0224626
ChIJZXYkZbm3BZERezCdcmQd5FA,https://www.google.com/maps/place/?q=place_id:ChIJZXYkZbm3BZERezCdcmQd5FA,Terminal Pesquero Cevichería Barranco,Restaurante peruano,"Av. Almte. Miguel Grau 1216, Barranco 15063",919 280 353,+51 919 280 353,terminalpesquero.com,https://terminalpesquero.com/,4.5,495.0,Barranco,-12.1391143,-77.02226560000001
ChIJD5PycPC3BZERNauJ0O1oBIQ,https://www.google.com/maps/place/?q=place_id:ChIJD5PycPC3BZERNauJ0O1oBIQ,Chifa Men Hong,Restaurante,"Av. Nicolás de Piérola 271, Barranco 15063",(01) 2494621,+51 1 2494621,,,4.0,611.0,Barranco,-12.141428999999999,-77.0198954
ChIJS3SeCPC3BZEReirNk6xyaoo,https://www.google.com/maps/place/?q=place_id:ChIJS3SeCPC3BZEReirNk6xyaoo,Alejandro - Sandwicheria y Juguería,Bocatería,"Av. Nicolás de Piérola 141, Lima 15063",980 498 357,+51 980 498 357,,,4.7,100.0,Barranco,-12.1411792,-77.0212471
ChIJ4ZzGE3u5BZERHooXYvaqGu0,https://www.google.com/maps/place/?q=place_id:ChIJ4ZzGE3u5BZERHooXYvaqGu0,Kaylaw comida saludable,Restaurante,"Mercado N°2 de Barranco, Jirón Arica con, Barranco 15049",964 596 220,+51 964 596 220,,,4.8,33.0,Barranco,-12.1421917,-77.0156549
ChIJffaUO_K3BZER5ocdY7n3JGM,https://www.google.com/maps/place/?q=place_id:ChIJffaUO_K3BZER5ocdY7n3JGM,Barranquito restaurante,Restaurante,"Av. Francisco Bolognesi 341, Barranco 15063",917 462 404,+51 917 462 404,,,4.3,348.0,Barranco,-12.147476500000002,-77.0200227
ChIJI8tKKO63BZERfPTZdSvzPxI,https://www.google.com/maps/place/?q=place_id:ChIJI8tKKO63BZERfPTZdSvzPxI,Camerino Caffe,Cafetería,"Av. Almte. Miguel Grau 701, Barranco 15063",923 144 622,+51 923 144 622,www.facebook.com,https://www.facebook.com/camerinocaffe/,4.3,579.0,Barranco,-12.144486899999999,-77.0219874
ChIJB5T9ZPK3BZERppl8-WdqLno,https://www.google.com/maps/place/?q=place_id:ChIJB5T9ZPK3BZERppl8-WdqLno,Rokys Barranco,Restaurante especializado en pollo,"Avenida Almirante Miguel Grau 329 Barranco, Lima 15063",(01) 6135000,+51 1 6135000,rokys.com,http://rokys.com/locales/,3.9,1359.0,Barranco,-12.148443,-77.02131899999999
ChIJL1azB_C3BZERG45ZP5QfUiY,https://www.google.com/maps/place/?q=place_id:ChIJL1azB_C3BZERG45ZP5QfUiY,Restaurante Ruffos,Restaurante,"Av. Nicolás de Piérola 139-B, Barranco 15063",998 489 729,+51 998 489 729,,,4.2,179.0,Barranco,-12.141178799999999,-77.0212504
ChIJxeKrDvC3BZERYIOAmtjAEfY,https://www.google.com/maps/place/?q=place_id:ChIJxeKrDvC3BZERYIOAmtjAEfY,Chifa Vietnam,Restaurante chino,"Av. Nicolás de Piérola 105, Barranco 15063",956 290 637,+51 956 290 637,,,3.9,715.0,Barranco,-12.141074699999999,-77.0219384
ChIJF0ElUYi3BZERyToM1oOMLGQ,https://www.google.com/maps/place/?q=place_id:ChIJF0ElUYi3BZERyToM1oOMLGQ,Monarca Restaurante,Restaurante peruano,"Bajada de Baños 369, Barranco 15063",,,www.facebook.com,https://www.facebook.com/Monarca-Restaurant-100491178531951/,3.4,59.0,Barranco,-12.1497374,-77.022885
ChIJQ3GzPby3BZER3eQd-coyGXc,https://www.google.com/maps/place/?q=place_id:ChIJQ3GzPby3BZER3eQd-coyGXc,Mundial Shawarma,Restaurante,"Av. Nicolás de Piérola 208, Barranco 15063",,,,,4.1,46.0,Barranco,-12.1415549,-77.0203368
ChIJMSC_MQC3BZERChmrXq9bmW0,https://www.google.com/maps/place/?q=place_id:ChIJMSC_MQC3BZERChmrXq9bmW0,"Little Caesars Pizza, Barranco",Pizzería,"Pasaje Faustino, Sanchez Carrion 110, Barranco 15063",,,pe.littlecaesars.com,https://pe.littlecaesars.com/es-pe/,4.8,12.0,Barranco,-12.148462799999999,-77.0203628
ChIJncJiuJC3BZERDmGYxcssuH0,https://www.google.com/maps/place/?q=place_id:ChIJncJiuJC3BZERDmGYxcssuH0,Rima Rima Taberna • Restaurante,Restaurante peruano,"Genova 103, Barranco 15063",966 924 836,+51 966 924 836,rimarima.com,https://rimarima.com/,4.7,130.0,Barranco,-12.1466838,-77.02230229999999
ChIJs89ACOG3BZER4olUeRa98u4,https://www.google.com/maps/place/?q=place_id:ChIJs89ACOG3BZER4olUeRa98u4,El tarela Restaurante comida criolla,Restaurante,"VX5H R56, Barranco 15063",,,,,4.1,67.0,Barranco,-12.1404617,-77.0220987
ChIJ5XZTmay3BZERmPGAxPQIN4I,https://www.google.com/maps/place/?q=place_id:ChIJ5XZTmay3BZERmPGAxPQIN4I,Ocllo Restaurante,Restaurante peruano,"Av. Almte. Miguel Grau 11, Lima 15063",969 764 372,+51 969 764 372,web.facebook.com,https://web.facebook.com/Ocllorestaurant,3.9,54.0,Barranco,-12.1404818,-77.0220626
ChIJL81REKe3BZER6yqrW19xOeQ,https://www.google.com/maps/place/?q=place_id:ChIJL81REKe3BZER6yqrW19xOeQ,Jama Barranco,Hamburguesería,"av. jose balta 195, Barranco 15049",979 474 969,+51 979 474 969,,,4.4,5.0,Barranco,-12.1424545,-77.0168607
ChIJ57GEgfK3BZER7zxCAxxgX18,https://www.google.com/maps/place/?q=place_id:ChIJ57GEgfK3BZER7zxCAxxgX18,Papa Johns Barranco,Pizzería,"Av. Pedro de Osma 108, Barranco 15063",(01) 6060000,+51 1 6060000,papajohns.com.pe,https://papajohns.com.pe/?utm_source=yext-google-my-business&utm_medium=organic-search&utm_campaign=local-listing,4.0,846.0,Barranco,-12.1497254,-77.02183699999999
ChIJU3i9AfC3BZERoP7HUWpleLE,https://www.google.com/maps/place/?q=place_id:ChIJU3i9AfC3BZERoP7HUWpleLE,Anticucho Y Sandwichs Juancito,Restaurante,"Nicolas de Pierola 108, Barranco, Cercado de Lima 15063",,,,,4.1,96.0,Barranco,-12.1413142,-77.02190829999999
ChIJCyyuHwC3BZERKnVrb0GDNVo,https://www.google.com/maps/place/?q=place_id:ChIJCyyuHwC3BZERKnVrb0GDNVo,Emoliente Barranco,Restaurante de comida saludable,"LIMA04 308, Barranco 15063",,,,,4.0,1.0,Barranco,-12.1372667,-77.0203082
ChIJv-0CHe63BZERb4-o_eWJQoM,https://www.google.com/maps/place/?q=place_id:ChIJv-0CHe63BZERb4-o_eWJQoM,LOCAL,Restaurante,"Jr, Jr. Colina 108, Barranco 15063",,,,,4.1,92.0,Barranco,-12.146425800000001,-77.02224509999999
ChIJo7mv1va3BZERIgYgs8Uw5VQ,https://www.google.com/maps/place/?q=place_id:ChIJo7mv1va3BZERIgYgs8Uw5VQ,Cevicheria Mi Peru 1972,Restaurante,"Av Lima 861, Barranco 15063",991 190 993,+51 991 190 993,,,4.1,233.0,Barranco,-12.1439753,-77.01574769999999
ChIJ0S82NuW3BZERscKCxfbDYoo,https://www.google.com/maps/place/?q=place_id:ChIJ0S82NuW3BZERscKCxfbDYoo,La chic market,Tienda de vinos,"Av. Almte. Miguel Grau 1175, Barranco 15063",971 595 936,+51 971 595 936,,,4.6,18.0,Barranco,-12.139547,-77.02244400000001
ChIJX0WRjCHIBZER6Ef85c60faY,https://www.google.com/maps/place/?q=place_id:ChIJX0WRjCHIBZER6Ef85c60faY,Casa Falleri Boutique Hotel,Hotel,"Av. Almte. Miguel Grau 720, Barranco 15063",908 830 870,+51 908 830 870,,,4.4,415.0,Barranco,-12.1442841,-77.0217347
ChIJce9hFea3BZERvs17aCfAH3Y,https://www.google.com/maps/place/?q=place_id:ChIJce9hFea3BZERvs17aCfAH3Y,Otto Rooftop,Restaurante,"Jr, Jiron Martinez de Pinillos 270, Barranco 15063",934 028 101,+51 934 028 101,wynwood-house.com,https://wynwood-house.com/casa/barranco/contact/,4.9,13.0,Barranco,-12.1445943,-77.0236185
ChIJj_dy_--3BZERsIb6CBBAXqQ,https://www.google.com/maps/place/?q=place_id:ChIJj_dy_--3BZERsIb6CBBAXqQ,Sonríe Pez,Restaurante,,955 34 65 51,+34 955 34 65 51,barracevichera-sonriezpez.com,http://barracevichera-sonriezpez.com/,3.5,2.0,Barranco,-12.141150800000002,-77.0221186
ChIJy1sQTnq3BZERdFLQ9uIAtdg,https://www.google.com/maps/place/?q=place_id:ChIJy1sQTnq3BZERdFLQ9uIAtdg,La Palta,Restaurante,"Av, Av. Nicolás de Piérola 206, Barranco 04455",955 405 745,+51 955 405 745,,,3.7,3.0,Barranco,-12.141554399999999,-77.0203732
ChIJnXQRv6K3BZERlFlmZy0Xk7c,https://www.google.com/maps/place/?q=place_id:ChIJnXQRv6K3BZERlFlmZy0Xk7c,Healthy Pizza - Saludable,Restaurante,"Jirón Galeano 727, Lima 15038",(01) 7734523,+51 1 7734523,instagram.com,http://instagram.com/healthypizzape,4.7,232.0,Barranco,-12.124635399999999,-76.997045
ChIJu9swPO63BZERQfMFH8qR7fI,https://www.google.com/maps/place/?q=place_id:ChIJu9swPO63BZERQfMFH8qR7fI,Dada Bar & Restaurant,Coctelería,"Av. San Martín 154, Barranco 15063",,,dada.com.pe,https://dada.com.pe/,4.3,2014.0,Barranco,-12.145095099999999,-77.02284209999999
ChIJgz_A3Zm3BZERsLE01_Qh3Ag,https://www.google.com/maps/place/?q=place_id:ChIJgz_A3Zm3BZERsLE01_Qh3Ag,SYM Kebab Restaurante,Restaurante,"Av. Nicolás de Piérola 132, Barranco 15063",(01) 6958126,+51 1 6958126,,,3.7,3.0,Barranco,-12.141367700000002,-77.0214362
ChIJD9hz1fC3BZERwcxLacqOY3M,https://www.google.com/maps/place/?q=place_id:ChIJD9hz1fC3BZERwcxLacqOY3M,Sabor Barrio,Pollería,"01, Barranco 02002",,,,,4.0,1.0,Barranco,-12.1415578,-77.0203391
ChIJq6oueu23BZERR0Ns3QzuSBU,https://www.google.com/maps/place/?q=place_id:ChIJq6oueu23BZERR0Ns3QzuSBU,Suspirarte,Restaurante,"Ayacucho 269, Barranco 15063",(01) 2528170,+51 1 2528170,,,,0.0,Barranco,-12.1496094,-77.0224209
ChIJGbZWvOO3BZERpCiJ3o-trKA,https://www.google.com/maps/place/?q=place_id:ChIJGbZWvOO3BZERpCiJ3o-trKA,Bicentenario Restobar,Pub restaurante,"Av. Francisco Bolognesi 943, Barranco 15063",980 459 273,+51 980 459 273,www.facebook.com,https://www.facebook.com/bicentenariorestaurantebar/,4.5,15.0,Barranco,-12.142252299999999,-77.0181676
ChIJWVogmTy3BZERPjEE-Jwov4k,https://www.google.com/maps/place/?q=place_id:ChIJWVogmTy3BZERPjEE-Jwov4k,Experiencia Tinkuy Café,Cafetería,"Av. Almte. Miguel Grau 1630, Barranco 15063",,,experienciatinkuy.ola.click,https://experienciatinkuy.ola.click/,3.0,1.0,Barranco,-12.1358551,-77.02257209999999
ChIJOzYqgvK3BZERKtIQXoWpWm4,https://www.google.com/maps/place/?q=place_id:ChIJOzYqgvK3BZERKtIQXoWpWm4,Dunkin Barranco,Tienda de donuts,"Av. Pedro de Osma N. 108, Lima 15063",(01) 6333333,+51 1 6333333,www.dunkin.pe,https://www.dunkin.pe/,4.1,117.0,Barranco,-12.1494644,-77.0217966
ChIJdamNZjy3BZER-lf2s8998cg,https://www.google.com/maps/place/?q=place_id:ChIJdamNZjy3BZER-lf2s8998cg,Isamaki sushi,Restaurante de sushi para llevar,"Av. Nicolás de Piérola 208, Barranco 15063",944 379 680,+51 944 379 680,,,,0.0,Barranco,-12.1415549,-77.0203368
ChIJyeD1pdi3BZERmKBVjcOWV1U,https://www.google.com/maps/place/?q=place_id:ChIJyeD1pdi3BZERmKBVjcOWV1U,LEIT PIZZA,Pizzería,"Miraflores 183, Barranco 15063",,,,,,0.0,Barranco,-12.142677599999999,-77.0210671
ChIJyX31S8PJBZERmNS0xxkbWfc,https://www.google.com/maps/place/?q=place_id:ChIJyX31S8PJBZERmNS0xxkbWfc,Charrua Café,Taberna,"Av. Grau Barranco, LIMA 04",918 718 786,+51 918 718 786,,,,0.0,Barranco,-12.1416048,-77.020163
ChIJSVhdPnnJBZERRc1HQc4TRJs,https://www.google.com/maps/place/?q=place_id:ChIJSVhdPnnJBZERRc1HQc4TRJs,El Rincón Que No Conoces,Restaurante,"José Bernardo Alcedo 363, Lince 15046",(01) 4712171,+51 1 4712171,www.elrinconquenoconoces.pe,http://www.elrinconquenoconoces.pe/,4.3,2018.0,Lince,-12.0842333,-77.0328667
ChIJC_kduYrIBZERT5vBy6uaZF4,https://www.google.com/maps/place/?q=place_id:ChIJC_kduYrIBZERT5vBy6uaZF4,Doomo Saltado,Restaurante,"Av. Ignacio Merino 2501, Lince 15046",(01) 4711000,+51 1 4711000,doomosaltado.pe,https://doomosaltado.pe/,4.4,6047.0,Lince,-12.0889364,-77.031712
ChIJDQcFwjTJBZER5aHxLTWe9Ao,https://www.google.com/maps/place/?q=place_id:ChIJDQcFwjTJBZER5aHxLTWe9Ao,La linceña,Restaurante,"Jirón Belisario Flores 154, Lince 15073",942 304 943,+51 942 304 943,www.facebook.com,https://www.facebook.com/lalincena,4.4,46.0,Lince,-12.0815056,-77.0367523
ChIJI1pjaY3JBZERuJOFjEQWzRY,https://www.google.com/maps/place/?q=place_id:ChIJI1pjaY3JBZERuJOFjEQWzRY,Restaurante Karibe,Restaurante,"Jr, Jirón Tomás Guido 220, Lince 15046",960 747 656,+51 960 747 656,,,5.0,5.0,Lince,-12.0869944,-77.03383749999999
ChIJh_K8ePPIBZERbFDSuruTTvI,https://www.google.com/maps/place/?q=place_id:ChIJh_K8ePPIBZERbFDSuruTTvI,Chios Cafe Restaurante,Restaurante,"Av. Gral. Juan Antonio Álvarez de Arenales 1489, Lince 15046",(01) 4705171,+51 1 4705171,grupochios.com,https://grupochios.com/chios-cafe,4.3,1929.0,Lince,-12.079719599999999,-77.0362468
ChIJ4cEkwF_IBZER0QJFX8cuxBg,https://www.google.com/maps/place/?q=place_id:ChIJ4cEkwF_IBZER0QJFX8cuxBg,Trattoria El Bambino,Restaurante italiano,"Jirón Tomás Guido 124, Lince 15046",902 690 387,+51 902 690 387,,,4.5,3733.0,Lince,-12.0872272,-77.0348123
ChIJdf-gHMy3BZERxVs7Mz5VoqA,https://www.google.com/maps/place/?q=place_id:ChIJdf-gHMy3BZERxVs7Mz5VoqA,Chios Sopas,Restaurante,"Jr. Manuel Ascencio Segura 137, Lima 15046",949 064 944,+51 949 064 944,www.grupochios.com,https://www.grupochios.com/chios-sopas,4.3,1914.0,Lince,-12.0796362,-77.035809
ChIJSasbJoLJBZERXMjo0xlxWbA,https://www.google.com/maps/place/?q=place_id:ChIJSasbJoLJBZERXMjo0xlxWbA,Restaurante QUSQHA,Restaurante,"Jirón Pedro Conde 225, Lince 15046",992 481 011,+51 992 481 011,linktr.ee,https://linktr.ee/RestauranteQusqha,4.6,68.0,Lince,-12.0878698,-77.0335139
ChIJQ_4rNl7IBZERriTW-3McCRg,https://www.google.com/maps/place/?q=place_id:ChIJQ_4rNl7IBZERriTW-3McCRg,Tip Top Lince,Restaurante,"Av. Gral. Juan Antonio Álvarez de Arenales 2499, Lince 15073",(01) 2215810,+51 1 2215810,www.tiptop.com.pe,http://www.tiptop.com.pe/,4.2,9634.0,Lince,-12.0888339,-77.0347875
ChIJEce0tD3JBZERHEjkX68m7XE,https://www.google.com/maps/place/?q=place_id:ChIJEce0tD3JBZERHEjkX68m7XE,Huarique Petit Thouars,Restaurante,"Av. Petit Thouars 2614, Lince 15046",,,,,4.5,28.0,Lince,-12.0898427,-77.03266239999999
ChIJj8Ue4cbJBZERtP_mqPEywe8,https://www.google.com/maps/place/?q=place_id:ChIJj8Ue4cbJBZERtP_mqPEywe8,La Benita Lima,Restaurante,"Av. Prol. Iquitos 2364, Lince 15046",993 611 292,+51 993 611 292,labenitalima.com,https://labenitalima.com/,4.5,713.0,Lince,-12.086904299999999,-77.0289986
ChIJB-30-YjJBZER7McfAZGNm0U,https://www.google.com/maps/place/?q=place_id:ChIJB-30-YjJBZER7McfAZGNm0U,La Rellenita Burger,Hamburguesería,"José Bernardo Alcedo, Lince 15046",917 845 542,+51 917 845 542,,,4.8,12.0,Lince,-12.0848672,-77.03530719999999
ChIJCX1sPljIBZER16erDCfONHM,https://www.google.com/maps/place/?q=place_id:ChIJCX1sPljIBZER16erDCfONHM,Santa Ana Cafetería,Restaurante,"Av. César Vallejo 1214, Lince 15073",(01) 4721178,+51 1 4721178,m.facebook.com,https://m.facebook.com/SantaAnaCyR/,4.3,1263.0,Lince,-12.0875401,-77.0437623
ChIJnxjcQF7IBZERdZXShfFdOr8,https://www.google.com/maps/place/?q=place_id:ChIJnxjcQF7IBZERdZXShfFdOr8,Tramontana Restaurante San Isidro,Restaurante,"Av. Rivera Navarrete 2719, Lince 15073",(01) 7681397,+51 1 7681397,www.facebook.com,https://www.facebook.com/TramontanaRestaurante,3.9,1158.0,Lince,-12.0899342,-77.0270659
ChIJnTQQt1fIBZERDuWCsOXKClI,https://www.google.com/maps/place/?q=place_id:ChIJnTQQt1fIBZERDuWCsOXKClI,Restaurante El Merlin De Cabo Blanco,Restaurante,"Av. César Vallejo 1500, Lince 15073",514700327,+51 514700327,www.elmerlin.com,http://www.elmerlin.com/,4.3,2273.0,Lince,-12.0878833,-77.047212
ChIJS2nbvnfJBZERpb-gyHzarJY,https://www.google.com/maps/place/?q=place_id:ChIJS2nbvnfJBZERpb-gyHzarJY,Anticuchos De Roberto,Restaurante,"300, Av José Leal 299, Lince 15073",952 190 412,+51 952 190 412,,,4.6,137.0,Lince,-12.085122100000001,-77.0372709
ChIJTXQ76CfJBZERbqQVUWz_PSM,https://www.google.com/maps/place/?q=place_id:ChIJTXQ76CfJBZERbqQVUWz_PSM,Isale food,Restaurante,"Av. Petit Thouars 1964, Lince 15072",987 807 683,+51 987 807 683,,,4.3,38.0,Lince,-12.0840613,-77.0334955
ChIJVUqGn0LJBZERmBDc92t3r2E,https://www.google.com/maps/place/?q=place_id:ChIJVUqGn0LJBZERmBDc92t3r2E,Rubens Restaurante,Restaurante,"Av. Petit Thouars 2399, Lince 15046",963 527 086,+51 963 527 086,rubensrestaurante.com.pe,https://rubensrestaurante.com.pe/,4.8,53.0,Lince,-12.087690499999999,-77.03273879999999
ChIJ1zKZil_IBZERgyPvFMXvHcc,https://www.google.com/maps/place/?q=place_id:ChIJ1zKZil_IBZERgyPvFMXvHcc,Rustica,Restaurante,"Jr. Risso 147, Lince 15046",(01) 6807070,+51 1 6807070,www.rustica.com.pe,https://www.rustica.com.pe/,4.0,2346.0,Lince,-12.0856491,-77.034928
ChIJPQOyz1_IBZERl2FBYD740UY,https://www.google.com/maps/place/?q=place_id:ChIJPQOyz1_IBZERl2FBYD740UY,Siete Sopas Lince,Restaurante peruano,"804onal gaiAv. Arequipa 2394, LimaD",(01) 2700002,+51 1 2700002,www.facebook.com,https://www.facebook.com/SieteSopas,4.3,19373.0,Lince,-12.087924,-77.03426999999999
ChIJHcVZMWDIBZERXogWzgD8R80,https://www.google.com/maps/place/?q=place_id:ChIJHcVZMWDIBZERXogWzgD8R80,Restaurante Lince2,Restaurante,"Jirón Tomás Guido 513, Lince 15046",,,,,3.8,72.0,Lince,-12.086387199999999,-77.03087839999999
ChIJc8EWW7PJBZERV6IUpx_3zY8,https://www.google.com/maps/place/?q=place_id:ChIJc8EWW7PJBZERV6IUpx_3zY8,24k Buffet Restobar,Restaurante,"Av. Petit Thouars 2491, Lince 15046",940 875 245,+51 940 875 245,,,3.9,30.0,Lince,-12.088737499999999,-77.0326192
ChIJpTl0tl_IBZERX7Fe0qfs2zw,https://www.google.com/maps/place/?q=place_id:ChIJpTl0tl_IBZERX7Fe0qfs2zw,La Cocina de Mamá Juana - Lince,Restaurante familiar,"Av. Gral. Juan Antonio Álvarez de Arenales 2399, Lince 15046",920 163 762,+51 920 163 762,,,3.8,13.0,Lince,-12.0881212,-77.03499049999999
ChIJP5xcSorIBZER25vaEjVwCWI,https://www.google.com/maps/place/?q=place_id:ChIJP5xcSorIBZER25vaEjVwCWI,Mi Rico Lince - Restobar,Restaurante,"Jr. José Gálvez 714, Lince 15046",(01) 5438586,+51 1 5438586,,,4.2,47.0,Lince,-12.082868800000002,-77.02913579999999
ChIJ9dVu1l_IBZERN0q9IdkrJoA,https://www.google.com/maps/place/?q=place_id:ChIJ9dVu1l_IBZERN0q9IdkrJoA,Villa Chicken,Restaurante especializado en pollo,"Av. Arequipa 2399, Lince 15046",(01) 5008800,+51 1 5008800,www.villachicken.com.pe,http://www.villachicken.com.pe/,4.2,3170.0,Lince,-12.087887799999999,-77.0337524
ChIJqShBg2XJBZERGFjLB_onXOU,https://www.google.com/maps/place/?q=place_id:ChIJqShBg2XJBZERGFjLB_onXOU,La Bajada De Milas - Sanguchería y Hamburguesería,Restaurante,"Av. Ignacio Merino 2069, Lince 15046",992 165 574,+51 992 165 574,www.paginasamarillas.com.pe,https://www.paginasamarillas.com.pe/empresas/la-bajada-de-milas-sangucheria-y-hamburgueseria/lince-80648022,4.6,10.0,Lince,-12.0850716,-77.032355
ChIJ96GPh_TIBZERg9DL4tMmSg8,https://www.google.com/maps/place/?q=place_id:ChIJ96GPh_TIBZERg9DL4tMmSg8,Caldo De Gallina El Buen Sabor,Restaurante,"Av. Gral. Juan Antonio Álvarez de Arenales 1598, Lince 15073",988 837 256,+51 988 837 256,,,3.9,8437.0,Lince,-12.080747599999999,-77.0363083
